hjd,lc,fwhm_x,fwhm_y,airmass,fwhm
2457376.53646,2879.42863998,1128.83032227,961.210266113,1.50838160515,3.28999996185
2457376.53723,2856.2220982,1128.10168457,960.947509766,1.51503968239,3.19000005722
2457376.53799,2866.73721354,1128.4107666,961.11541748,1.52180731297,3.19000005722
2457376.53875,2849.59370592,1129.09899902,961.188171387,1.52863276005,3.01999998093
2457376.53952,2865.95897934,1128.1517334,961.214904785,1.53568160534,3.13000011444
2457376.54028,2865.86804943,1129.23083496,960.963439941,1.54272210598,2.95000004768
2457376.54104,2858.21131755,1128.02587891,961.127258301,1.54985642433,3.0
2457376.5418,2861.57984639,1128.3326416,961.379211426,1.55709552765,3.25
2457376.54256,2878.84550264,1128.46276855,961.23638916,1.5644056797,3.16000008583
2457376.54332,2871.30315723,1128.46813965,960.696105957,1.57184994221,3.17000007629
2457376.54408,2875.28968396,1128.61975098,961.272033691,1.57938671112,3.13000011444
2457376.54484,2857.05019978,1128.84118652,961.483520508,1.587038517,2.97000002861
2457376.5456,2891.3781134,1127.66479492,961.165649414,1.59480309486,3.36999988556
2457376.54632,2863.13669627,1127.08618164,961.729431152,1.60226082802,3.20000004768
2457376.54709,2858.64901978,1128.41430664,961.238830566,1.61028122902,3.49000000954
2457376.54784,2867.84610927,1129.0513916,961.239501953,1.61835360527,3.26999998093
2457376.54861,2864.12097045,1129.14294434,961.23248291,1.62656581402,3.21000003815
2457376.54937,2842.55282853,1128.92614746,961.361816406,1.63489198685,3.32999992371
2457376.55012,2869.14093871,1128.65917969,961.480895996,1.64333474636,3.18000006676
2457376.55088,2855.39338299,1129.51721191,961.171630859,1.65189301968,3.51999998093
2457376.55164,2855.85524679,1128.24890137,961.270751953,1.66058552265,3.25999999046
2457376.5524,2863.2177412,1127.97497559,961.545349121,1.66939520836,3.55999994278
2457376.55316,2868.75182997,1129.34619141,961.179992676,1.67832124233,3.74000000954
2457376.55392,2876.67609801,1128.39404297,961.000976562,1.68740165234,3.71000003815
2457376.55468,2873.05235554,1129.22692871,961.988769531,1.69660437107,3.86999988556
2457376.55751,2863.51013513,1128.25195312,961.671203613,1.73213100433,3.52999997139
2457376.55827,2888.78848653,1129.06066895,960.992370605,1.74203062057,3.84999990463
2457376.55903,2870.66962895,1128.83337402,961.254516602,1.7520428896,3.86999988556
2457376.55979,2867.40717218,1128.94995117,961.026123047,1.76221239567,3.76999998093
2457376.56055,2867.33623661,1128.82299805,961.590881348,1.77257061005,3.75999999046
2457376.56131,2869.39037713,1129.0579834,961.40447998,1.78304588795,4.11000013351
2457376.56207,2888.17976223,1128.54187012,960.886413574,1.79377746582,4.42999982834
2457376.56283,2880.10180056,1128.8425293,961.318847656,1.80460882187,3.74000000954
2457376.56359,2882.61329876,1128.52050781,961.589599609,1.81558048725,4.09000015259
2457376.56435,2873.64696701,1129.48498535,961.231689453,1.82676792145,4.69000005722
2457376.56511,2856.31538943,1129.45825195,961.143188477,1.83815205097,3.80999994278
2457376.56587,2870.08965289,1128.88134766,961.043945312,1.84967041016,3.94000005722
2457376.56663,2851.0138363,1129.04882812,961.580444336,1.86142385006,4.11000013351
2457376.5674,2875.41833504,1128.98608398,961.453735352,1.87337696552,4.34000015259
2457376.56816,2860.36675671,1129.2668457,960.884887695,1.88547706604,4.0
2457376.56892,2839.51681453,1129.14135742,961.366760254,1.89777886868,4.67000007629
2457376.56968,2853.52309664,1128.93054199,961.285888672,1.91028857231,3.91000008583
2457376.57044,2886.73062176,1129.2677002,961.297302246,1.92296671867,3.58999991417
2457376.5712,2860.8700238,1128.19812012,960.987548828,1.93589603901,3.73000001907
2457376.57196,2858.90500014,1128.30334473,961.256835938,1.9500682354,3.53999996185
2457376.57278,2878.48143263,1129.08837891,960.928527832,1.96357214451,3.90000009537
2457376.57355,2860.03278858,1128.70495605,961.33026123,1.97726738453,3.77999997139
2457376.57431,2862.05938707,1129.1706543,961.017700195,1.99119353294,3.56999993324
2457376.57507,2869.15059223,1128.91943359,961.090820312,2.00522351265,3.42000007629
2457376.57583,2856.52191082,1129.03845215,961.393615723,2.01955485344,4.09000015259
2457376.57659,2868.23589995,1129.65112305,960.841430664,2.03414082527,3.95000004768
2457376.57737,2884.27731838,1128.68725586,961.073913574,2.04916930199,3.67000007629
2457376.57813,2839.16906587,1128.66052246,961.312255859,2.06425356865,3.99000000954
2457376.57888,2871.30223972,1129.72998047,961.526123047,2.0795788765,4.34999990463
2457376.57966,2847.27499444,1129.37841797,961.111022949,2.09546589851,4.07999992371
2457376.58043,2862.76336495,1128.4197998,960.89831543,2.11161017418,4.17999982834
2457376.5812,2862.28874998,1128.65576172,961.510009766,2.12808036804,4.51000022888
2457376.58196,2865.01222655,1129.37890625,961.429870605,2.14457440376,4.90999984741
2457376.58273,2879.53754331,1128.72607422,961.585571289,2.1616294384,4.26000022888
2457376.58349,2872.17474245,1129.72143555,960.617614746,2.1787071228,3.83999991417
2457376.58425,2848.91718949,1129.24975586,960.991516113,2.1961581707,4.32000017166
2457376.58501,2858.41264229,1129.45861816,961.246337891,2.21387124062,3.77999997139
2457376.58577,2859.74843103,1128.9407959,961.005249023,2.23193001747,3.75999999046
2457376.58653,2860.20728081,1129.48852539,961.619506836,2.2503683567,3.92000007629
2457376.58729,2853.01394736,1129.359375,960.669250488,2.26915717125,4.09999990463
2457376.58805,2871.34926118,1128.01208496,961.521789551,2.28830003738,3.77999997139
2457376.59018,2852.08788901,1130.52087402,960.686340332,2.34391736984,3.53999996185
2457376.59094,2842.08741652,1128.76904297,960.716003418,2.36452794075,3.8599998951
2457376.5917,2874.50430863,1128.81713867,961.681274414,2.38551545143,3.72000002861
2457376.59246,2850.38794711,1129.23632812,961.227050781,2.40700984001,3.52999997139
2457376.59322,2872.42673577,1129.39208984,961.023620605,2.42886948586,3.5
2457376.59398,2873.39601851,1128.71923828,961.627807617,2.45127272606,3.70000004768
2457376.59474,2831.04161519,1129.18481445,960.931762695,2.47403478622,3.66000008583
2457376.5955,2881.22893203,1129.1373291,961.314758301,2.49729299545,3.34999990463
2457376.59626,2852.90413052,1128.90307617,961.213012695,2.52102923393,3.3900001049
2457376.59702,2845.85632854,1129.12341309,961.221313477,2.54532933235,3.1099998951
2457376.59778,2844.71626538,1128.3236084,961.123779297,2.57013583183,3.47000002861
2457376.59854,2873.64261283,1129.12512207,961.060791016,2.59543800354,3.3900001049
2457376.5993,2870.59957332,1129.08898926,961.104492188,2.62132048607,3.3599998951
2457376.60006,2844.24735259,1128.94067383,961.114379883,2.64779376984,3.34999990463
2457376.60084,2870.58280506,1128.95263672,961.155578613,2.67526936531,3.18000006676
2457376.60161,2850.9684261,1129.0534668,961.233093262,2.70335769653,3.46000003815
2457376.60241,2852.02995403,1129.16186523,961.191101074,2.73325610161,3.3599998951
2457376.60317,2848.77713065,1128.87890625,961.095031738,2.76217556,3.25
2457376.60393,2839.17652448,1129.11608887,961.230712891,2.79181575775,3.46000003815
2457376.6047,2874.6759145,1128.65576172,960.89855957,2.82265877724,3.24000000954
2457376.60546,2857.82104517,1128.97094727,961.076293945,2.85379576683,3.22000002861
2457376.60622,2855.0297169,1129.02404785,960.99395752,2.88568639755,3.24000000954
2457376.60698,2868.53605817,1129.10583496,961.094604492,2.91828918457,3.25999999046
2457376.60775,2837.31744642,1129.0657959,961.10723877,2.95191812515,3.38000011444
2457376.60851,2834.18324305,1128.0925293,961.006774902,2.98614740372,3.16000008583
2457376.60927,2854.62182279,1129.51940918,961.098754883,3.02117443085,3.11999988556
2457376.61003,2867.94911377,1128.76611328,961.015563965,3.05711531639,3.17000007629
2457376.61079,2847.52160166,1129.11499023,960.940124512,3.0939745903,3.29999995232
2457376.61154,2847.33389271,1128.44030762,960.929443359,3.13174009323,3.27999997139
2457376.6123,2859.86443153,1129.13977051,961.117675781,3.17046046257,3.50999999046
2457376.61306,2859.20959443,1129.66223145,960.883728027,3.2103126049,3.74000000954
2457376.61382,2850.44660366,1128.77880859,960.601257324,3.25148057938,3.28999996185
2457376.61459,2804.7690523,1129.17431641,960.932556152,3.29355239868,3.30999994278
2457376.61535,2895.64534619,1129.30773926,960.658935547,3.33685588837,3.25999999046
2457376.61611,2847.65231417,1128.56677246,961.255004883,3.3812212944,3.45000004768
2457376.61687,2864.72184764,1129.06713867,960.607055664,3.42692780495,3.32999992371
2457376.61763,2858.94919462,1128.9967041,960.746582031,3.47396945953,3.32999992371
2457376.61839,2843.30154834,1129.01477051,960.711303711,3.52223038673,3.38000011444
2457376.61915,2838.31023352,1129.4810791,960.556213379,3.57197952271,3.47000002861
2457376.61992,2876.59847444,1129.77294922,961.126159668,3.6239233017,3.46000003815
2457380.52128,2810.75185518,1129.24328613,961.841064453,1.47579038143,2.6099998951
2457380.52203,2897.76909832,1128.52929688,961.692321777,1.48198461533,2.73000001907
2457380.52279,2821.82410288,1128.3302002,961.550292969,1.48828721046,2.48000001907
2457380.52356,2826.05602918,1128.14953613,961.337890625,1.49469971657,2.77999997139
2457380.52432,2860.81595509,1128.63537598,961.323974609,1.50116276741,2.70000004768
2457380.52509,2820.81469145,1129.20776367,961.818359375,1.50779724121,2.71000003815
2457380.52585,2849.83582818,1128.09436035,961.359558105,1.51444995403,2.44000005722
2457380.52661,2841.49733262,1128.93212891,961.749694824,1.5212059021,2.6400001049
2457380.52737,2845.6233229,1128.70141602,961.266296387,1.5280328989,2.61999988556
2457380.52813,2813.35170967,1128.10839844,961.464355469,1.53497135639,2.54999995232
2457380.52889,2829.02517266,1129.11816406,961.667663574,1.54197525978,2.56999993324
2457380.52965,2837.3759582,1127.87109375,961.603881836,1.54911708832,2.57999992371
2457380.53041,2873.31409552,1128.07019043,961.668273926,1.55633985996,2.61999988556
2457380.53117,2837.37652409,1128.40209961,961.936157227,1.56367063522,2.79999995232
2457380.53193,2869.40295695,1128.5012207,961.538024902,1.5711094141,2.6400001049
2457380.53269,2833.66026941,1128.28662109,961.372070312,1.57866191864,2.81999993324
2457380.53345,2838.07995898,1129.07385254,961.700378418,1.58629977703,2.96000003815
2457380.53421,2838.92071821,1128.04553223,961.558532715,1.59406030178,2.71000003815
2457380.53497,2821.35464449,1127.9699707,961.968505859,1.60191142559,2.77999997139
2457380.53573,2851.41658521,1129.03674316,961.528503418,1.60987830162,2.70000004768
2457380.53649,2835.47660571,1129.01928711,961.597900391,1.61797511578,2.94000005722
2457380.53725,2823.61673475,1128.29772949,962.128601074,1.62616991997,2.75
2457380.53801,2870.27865327,1129.00683594,961.599121094,1.63448679447,2.8599998951
2457380.53878,2843.52872329,1128.88562012,961.492004395,1.64296174049,2.93000006676
2457380.53954,2842.50125525,1128.93005371,962.00567627,1.65150010586,2.86999988556
2457380.54029,2841.25699614,1128.61108398,961.784667969,1.66018342972,3.0
2457380.54105,2880.3503184,1127.90454102,961.825500488,1.66898477077,2.84999990463
2457380.54181,2855.48477166,1128.73669434,961.92578125,1.67792212963,2.88000011444
2457380.54257,2841.52082407,1128.67175293,961.809387207,1.68699848652,2.84999990463
2457380.54334,2826.21932766,1128.58251953,961.98425293,1.69621860981,2.99000000954
2457380.54409,2849.44216924,1128.70214844,961.695861816,1.70553719997,2.93000006676
2457380.54485,2848.26370666,1128.49804688,961.904174805,1.71501588821,3.21000003815
2457380.54562,2824.93851623,1129.01159668,961.786254883,1.72476959229,2.8900001049
2457380.54638,2852.15624243,1128.52868652,961.55645752,1.73455691338,2.99000000954
2457380.54714,2811.86693563,1128.77294922,961.890197754,1.74444925785,2.97000002861
2457380.5479,2818.38503175,1128.13549805,961.39642334,1.75454509258,2.80999994278
2457380.54866,2838.24431611,1128.2376709,961.589233398,1.76476836205,2.91000008583
2457380.54943,2841.01134988,1128.56066895,961.842407227,1.77518165112,3.00999999046
2457380.55019,2871.72063873,1128.59716797,961.747802734,1.78573668003,2.95000004768
2457380.55095,2851.5066585,1129.04101562,961.525756836,1.79650294781,2.73000001907
2457380.55312,2843.42712761,1128.69262695,961.087890625,1.82796788216,2.67000007629
2457380.55388,2862.39981427,1129.57214355,961.420898438,1.83936238289,2.69000005722
2457380.55464,2835.88171504,1128.8347168,961.601074219,1.85099089146,2.63000011444
2457380.5554,2869.50888206,1129.00720215,961.798156738,1.86271858215,2.61999988556
2457380.55616,2856.3659358,1129.07006836,961.27746582,1.87463307381,2.6400001049
2457380.55693,2858.61874048,1129.48291016,961.385681152,1.8868213892,2.72000002861
2457380.55769,2860.09510886,1128.25170898,961.484680176,1.89913678169,2.63000011444
2457380.55844,2831.82228558,1128.63623047,961.649780273,1.91164469719,2.74000000954
2457380.5592,2843.70032646,1128.96032715,961.589294434,1.92436563969,2.84999990463
2457380.55996,2851.49321512,1128.36914062,961.4140625,1.93731224537,2.75
2457380.56072,2826.97678524,1128.88049316,961.605285645,1.95043611526,2.72000002861
2457380.56148,2851.68176087,1128.97705078,961.637268066,1.96382308006,2.86999988556
2457380.56225,2851.91178398,1128.4786377,961.521057129,1.97746241093,2.75999999046
2457380.56301,2856.65320914,1128.8046875,961.506103516,1.9913033247,2.81999993324
2457380.56376,2844.89500073,1128.56738281,961.524414062,2.00535464287,2.86999988556
2457380.56452,2845.13208747,1129.10949707,961.672485352,2.01966691017,2.77999997139
2457380.56528,2830.26564243,1129.23266602,961.304138184,2.03420543671,2.73000001907
2457380.56604,2880.6284768,1128.96435547,961.641540527,2.04901313782,2.77999997139
2457380.5668,2837.03014492,1128.29760742,961.61126709,2.0640642643,2.83999991417
2457380.56756,2842.89792591,1129.16345215,961.646911621,2.07938480377,2.80999994278
2457380.56832,2869.80945138,1129.50671387,961.266601562,2.09500074387,2.75
2457380.56908,2809.17782459,1128.70361328,961.492614746,2.11091470718,2.75
2457380.56984,2853.18478239,1128.97509766,961.395874023,2.12706685066,2.65000009537
2457380.5706,2851.6121175,1128.99707031,961.451049805,2.14355349541,2.59999990463
2457380.57136,2826.20954412,1128.85192871,961.484924316,2.16035699844,2.61999988556
2457380.57212,2835.38002404,1128.68115234,961.359802246,2.17740941048,2.63000011444
2457380.57288,2847.17287969,1128.92993164,961.640563965,2.19481945038,2.71000003815
2457380.57364,2846.85001376,1128.71655273,961.582458496,2.21252727509,2.91000008583
2457380.5744,2814.14820235,1128.64135742,961.432373047,2.2305533886,2.88000011444
2457380.57516,2842.37935615,1128.59143066,961.721008301,2.24896788597,2.73000001907
2457380.57592,2857.8389152,1128.72827148,961.587890625,2.26773023605,2.75999999046
2457380.57668,2848.28033702,1128.46557617,961.54119873,2.28687000275,2.75
2457380.57744,2834.19327235,1128.99487305,961.439941406,2.3063325882,2.73000001907
2457380.5782,2852.18213847,1128.36962891,961.66619873,2.32620120049,2.84999990463
2457380.57896,2857.3013407,1128.82543945,961.638183594,2.34650111198,2.82999992371
2457380.57973,2828.0479312,1128.53125,961.889526367,2.36718130112,2.8900001049
2457380.58048,2853.75033484,1128.76586914,961.248474121,2.38822984695,2.78999996185
2457380.58124,2854.88175818,1128.56079102,961.485473633,2.40973448753,2.86999988556
2457380.582,2867.74860948,1129.33483887,961.92767334,2.43166017532,2.90000009537
2457380.58276,2839.52950095,1128.61401367,961.784606934,2.45401382446,2.79999995232
2457380.58352,2856.22454824,1128.74487305,961.784362793,2.47679448128,2.68000006676
2457380.58559,2859.47274065,1128.49743652,961.721069336,2.5414659977,3.01999998093
2457380.58635,2886.90633885,1128.63623047,961.692199707,2.56621360779,2.94000005722
2457380.58711,2842.27902412,1129.0098877,961.778991699,2.59146237373,3.0
2457380.58787,2846.7618549,1129.25183105,961.568725586,2.61729240417,2.84999990463
2457380.58863,2885.28275708,1128.87097168,961.635253906,2.64361977577,3.08999991417
2457380.58939,2857.50776088,1129.06335449,961.758300781,2.67056393623,2.97000002861
2457380.59015,2881.18778153,1128.68469238,961.492736816,2.69810938835,2.95000004768
2457380.59092,2829.5996349,1129.49963379,961.450866699,2.72650384903,2.99000000954
2457380.59168,2839.42724301,1128.31616211,961.871765137,2.75535488129,3.13000011444
2457380.59245,2849.17721941,1129.09033203,961.349365234,2.78530907631,3.09999990463
2457380.59321,2841.68909705,1128.81054688,961.56829834,2.81552743912,3.15000009537
2457380.59398,2860.14856483,1128.75744629,960.948364258,2.84690308571,3.25
2457380.59474,2845.2589235,1129.10656738,961.524353027,2.87858891487,3.09999990463
2457380.5955,2846.18103752,1128.9185791,961.395324707,2.91106534004,3.1400001049
2457380.59627,2849.32904519,1128.63378906,961.199279785,2.94440245628,3.07999992371
2457380.59703,2830.9719236,1128.45703125,961.312316895,2.97846531868,3.11999988556
2457380.59778,2862.85183772,1129.4395752,961.289306641,3.01333451271,3.1400001049
2457380.59854,2847.13954187,1128.96972656,961.317626953,3.04912376404,3.19000005722
2457380.5993,2880.3800653,1128.84118652,961.286499023,3.08579850197,3.09999990463
2457380.60006,2835.63357002,1128.26098633,961.368591309,3.12346386909,3.16000008583
2457380.60083,2864.02072092,1128.88439941,961.489562988,3.1621325016,3.16000008583
2457380.60159,2881.55167713,1129.45324707,961.352600098,3.20174598694,3.05999994278
2457380.60235,2830.01952629,1128.56799316,961.506164551,3.24248123169,3.28999996185
2457380.6031,2869.3063794,1129.52416992,961.083435059,3.28417372704,3.23000001907
2457380.60386,2883.71000465,1129.2980957,961.154785156,3.32726550102,3.28999996185
2457380.60463,2825.76260108,1128.35522461,961.349975586,3.37152266502,3.28999996185
2457380.60539,2872.58417007,1128.4979248,961.238525391,3.41692876816,3.55999994278
2457380.60615,2858.39037244,1129.00646973,961.66583252,3.4635617733,3.48000001907
2457380.60691,2822.11094928,1129.86022949,961.05090332,3.51158285141,3.54999995232
2457380.60767,2862.28417381,1129.25939941,961.034118652,3.56115102768,3.43000006676
2457380.60843,2852.15718502,1129.640625,961.366638184,3.61212468147,3.73000001907
2457380.60919,2836.98041332,1129.27038574,961.227905273,3.66459941864,3.67000007629
2457382.52181,2858.95373402,1128.89416504,962.217529297,1.52892172337,2.94000005722
2457382.52256,2838.62454627,1128.14453125,962.227844238,1.53585159779,3.00999999046
2457382.52332,2806.65281745,1128.17895508,961.738342285,1.54288291931,3.27999997139
2457382.52409,2853.9389069,1128.58789062,962.086364746,1.5501087904,3.01999998093
2457382.52485,2794.88328312,1128.58557129,961.984680176,1.55735290051,2.90000009537
2457382.52561,2846.01129113,1128.52624512,961.618041992,1.56467354298,3.18000006676
2457382.52638,2809.6898112,1128.36950684,961.520568848,1.5721603632,2.94000005722
2457382.52714,2830.96685474,1128.21435547,962.049804688,1.57972228527,2.97000002861
2457382.5279,2832.51860749,1128.18347168,961.883789062,1.58737194538,2.8599998951
2457382.52866,2863.07955546,1128.03710938,962.00567627,1.59513580799,2.8900001049
2457382.52942,2848.28092157,1128.15234375,961.747619629,1.60299646854,2.86999988556
2457382.53018,2821.00595786,1129.16064453,961.94354248,1.6109803915,2.80999994278
2457382.53094,2827.16971307,1128.27062988,961.869628906,1.61909747124,3.04999995232
2457382.5317,2842.42725956,1128.20812988,962.134460449,1.62732315063,2.8900001049
2457382.53247,2827.08227599,1128.14794922,962.039916992,1.63569247723,2.98000001907
2457382.53323,2841.51024231,1128.68347168,962.47088623,1.64414680004,3.29999995232
2457382.53399,2813.48946676,1128.70556641,962.139526367,1.65271937847,2.98000001907
2457382.53475,2837.75547973,1128.16625977,962.04864502,1.66142559052,2.95000004768
2457382.53551,2835.19437987,1128.16601562,962.252197266,1.67027688026,3.47000002861
2457382.53628,2838.41792175,1128.5949707,962.481506348,1.67937064171,3.32999992371
2457382.53704,2825.57073209,1128.70739746,962.224304199,1.68845462799,3.29999995232
2457382.53781,2828.74864879,1128.75183105,962.009521484,1.69784855843,3.26999998093
2457382.53857,2824.97692326,1127.57019043,962.315307617,1.70722544193,3.40000009537
2457382.53933,2864.24375273,1129.14318848,961.664001465,1.71673715115,3.48000001907
2457382.54009,2843.2315757,1128.46447754,962.048706055,1.72636985779,3.45000004768
2457382.54085,2847.66783006,1128.13562012,962.122192383,1.73614037037,3.21000003815
2457382.54161,2840.50117788,1128.62548828,962.21484375,1.74608397484,3.41000008583
2457382.54237,2818.60368517,1128.17810059,961.595214844,1.75617575645,3.28999996185
2457382.54313,2834.92803064,1128.14416504,962.406982422,1.76641714573,3.79999995232
2457382.54389,2853.90892948,1128.75341797,961.575805664,1.77683699131,3.47000002861
2457382.54465,2841.38647619,1128.55822754,961.803405762,1.78741264343,3.21000003815
2457382.54541,2842.79102643,1128.76477051,961.660766602,1.7981313467,3.23000001907
2457382.54617,2834.91611237,1128.21716309,962.089538574,1.80905425549,3.36999988556
2457382.54693,2831.97416429,1127.86645508,961.836730957,1.82014214993,3.34999990463
2457382.54769,2857.8649538,1128.32458496,962.054748535,1.83141684532,3.68000006676
2457382.54845,2839.60734913,1127.94177246,961.273376465,1.84284615517,3.63000011444
2457382.54917,2840.45181115,1127.56567383,962.230651855,1.8538466692,3.70000004768
2457382.54993,2832.33814547,1128.91345215,962.016967773,1.86563563347,3.38000011444
2457382.55071,2827.46556809,1129.16589355,961.748413086,1.87781012058,3.45000004768
2457382.55147,2850.30436947,1129.1673584,962.175476074,1.88998198509,3.63000011444
2457382.5535,2825.32249753,1129.48205566,961.088745117,1.92342269421,3.45000004768
2457382.55426,2848.37842912,1128.58789062,961.858459473,1.9364156723,3.44000005722
2457382.55502,2863.148346,1128.99279785,961.489318848,1.94955980778,3.20000004768
2457382.55578,2829.70366928,1128.10437012,961.793884277,1.96298599243,3.43000006676
2457382.55655,2844.11339983,1129.30090332,961.770874023,1.97685813904,3.26999998093
2457382.55732,2860.91067779,1129.03320312,961.454040527,1.99071288109,3.3599998951
2457382.55808,2848.32081282,1128.44311523,962.040100098,2.00477981567,3.21000003815
2457382.55884,2843.65080808,1129.2088623,962.001037598,2.019053936,3.11999988556
2457382.5596,2830.57494525,1128.84558105,961.705810547,2.03359651566,3.30999994278
2457382.56036,2841.60796214,1129.03857422,961.650695801,2.04838776588,3.05999994278
2457382.56112,2858.00029105,1128.83691406,961.406616211,2.06345200539,3.1099998951
2457382.56187,2823.49750921,1129.53356934,961.980834961,2.07875847816,3.21000003815
2457382.56264,2841.01776769,1128.91564941,961.72467041,2.09457325935,3.27999997139
2457382.56341,2865.62034501,1128.62597656,962.029296875,2.1104824543,3.3599998951
2457382.56416,2832.50734552,1128.40991211,962.002624512,2.12663412094,3.1099998951
2457382.56492,2821.81560464,1129.38024902,962.105224609,2.14304947853,3.11999988556
2457382.56568,2818.30533345,1128.22070312,961.759094238,2.15981459618,3.47000002861
2457382.56644,2831.26762886,1129.14978027,961.783630371,2.17691707611,3.57999992371
2457382.56721,2819.12791392,1128.88452148,962.142456055,2.19435238838,3.56999993324
2457382.56797,2838.22036268,1128.68383789,962.095458984,2.21210384369,3.53999996185
2457382.56873,2821.06156587,1129.4576416,961.682617188,2.23021936417,3.65000009537
2457382.56949,2832.40012214,1128.57653809,962.141235352,2.24858951569,3.52999997139
2457382.57026,2849.64355135,1128.49182129,961.729125977,2.26760220528,3.28999996185
2457382.57102,2855.10706931,1128.31225586,962.394897461,2.28668856621,3.20000004768
2457382.57178,2800.6246931,1129.08752441,961.659667969,2.30617690086,3.15000009537
2457382.57254,2815.47844766,1129.01647949,961.980773926,2.32607579231,3.25999999046
2457382.5733,2830.41860532,1128.94226074,961.994384766,2.34631109238,3.54999995232
2457382.57406,2837.21991756,1127.94750977,962.302429199,2.36699342728,3.54999995232
2457382.57483,2823.41753564,1128.23901367,962.110778809,2.38837695122,3.46000003815
2457382.5756,2832.95780293,1129.53125,961.735290527,2.40993928909,3.53999996185
2457382.57636,2842.18239551,1128.26098633,961.869628906,2.43193244934,3.42000007629
2457382.57712,2838.44892218,1128.57434082,961.895446777,2.45436120033,3.34999990463
2457382.57788,2842.47146838,1128.32958984,962.028869629,2.47724509239,3.31999993324
2457382.57864,2858.90298665,1129.84326172,961.82989502,2.5005273819,3.00999999046
2457382.57941,2829.71795524,1128.97412109,961.909851074,2.52466821671,2.98000001907
2457382.58017,2839.48603791,1128.46105957,962.299560547,2.54899811745,3.23000001907
2457382.58093,2833.51507736,1128.3795166,962.090820312,2.57384943962,3.40000009537
2457382.58169,2804.66650173,1129.42272949,961.971984863,2.59935426712,3.41000008583
2457382.58245,2865.93319179,1128.94873047,962.063781738,2.62536168098,3.34999990463
2457382.58321,2842.2608396,1128.68383789,961.788696289,2.65186786652,3.23000001907
2457382.58397,2843.96579539,1129.35449219,962.016784668,2.67904448509,3.33999991417
2457382.58603,2854.54741854,1129.87475586,962.240844727,2.75570178032,3.67000007629
2457382.58679,2831.34703693,1128.5078125,961.933166504,2.78539466858,4.05000019073
2457382.58756,2831.88780611,1129.35766602,961.952331543,2.81556344032,3.66000008583
2457382.58832,2840.93156101,1128.7578125,961.725097656,2.84651732445,3.67000007629
2457382.58908,2812.1965986,1129.44006348,961.571838379,2.87823820114,3.44000005722
2457382.58984,2835.61844899,1128.80358887,961.770263672,2.9107530117,3.38000011444
2457382.5906,2834.92740113,1128.84838867,961.685119629,2.94400024414,3.28999996185
2457382.59136,2826.93340549,1128.69213867,961.553710938,2.97808980942,3.36999988556
2457382.59212,2836.61568646,1129.66345215,961.967590332,3.01295828819,3.23000001907
2457382.59289,2842.50488034,1128.45874023,961.969055176,3.04928541183,3.41000008583
2457382.59365,2848.99143754,1128.53857422,961.619750977,3.08593225479,3.5
2457382.59441,2818.59767765,1129.52246094,962.046569824,3.1235768795,3.24000000954
2457382.59517,2825.64891981,1129.37817383,961.626159668,3.1621837616,3.16000008583
2457382.59593,2848.62279773,1129.14709473,961.744934082,3.20184707642,3.16000008583
2457382.59669,2832.00057083,1128.35754395,961.575622559,3.24263715744,3.21000003815
2457382.59745,2823.86762104,1128.77429199,961.822387695,3.28442502022,3.20000004768
2457382.59821,2828.25471239,1129.39855957,961.565856934,3.32736086845,3.45000004768
2457382.59898,2819.63848879,1129.09716797,962.070373535,3.37222290039,3.51999998093
2457382.59974,2814.87824223,1129.09008789,961.360778809,3.41771697998,3.22000002861
2457382.60051,2819.05983961,1129.09631348,961.157104492,3.46449565887,3.36999988556
2457382.60127,2845.21687358,1128.1361084,962.507202148,3.512591362,3.30999994278
2457382.60202,2789.50655452,1128.94665527,961.478393555,3.56197857857,3.22000002861
2457383.52194,2757.01337092,1127.98522949,961.944396973,1.55651986599,3.1400001049
2457383.5227,2786.20671642,1129.15856934,961.83404541,1.56384158134,3.01999998093
2457383.52346,2848.23092272,1128.39672852,961.902160645,1.57127118111,2.84999990463
2457383.52422,2808.22731015,1127.89489746,961.866882324,1.5787858963,3.1400001049
2457383.52499,2803.70049048,1128.61450195,962.238708496,1.58655619621,3.04999995232
2457383.52575,2820.89939793,1127.7401123,961.429931641,1.59431052208,3.04999995232
2457383.52647,2816.1709053,1127.64025879,962.434448242,1.60176622868,2.76999998093
2457383.52724,2826.99467542,1128.0078125,961.770874023,1.60976779461,2.90000009537
2457383.528,2841.34021109,1128.30932617,962.022827148,1.61784040928,3.29999995232
2457383.52877,2851.84621865,1128.9666748,961.764465332,1.6261588335,3.11999988556
2457383.52953,2812.08860713,1128.94848633,962.383605957,1.63445329666,3.07999992371
2457383.53029,2804.7882579,1128.81286621,962.158203125,1.64288747311,2.8599998951
2457383.53105,2815.78430451,1129.20690918,962.16027832,1.65149474144,2.98000001907
2457383.53181,2818.88028072,1127.29553223,962.212036133,1.66018462181,3.17000007629
2457383.53253,2801.4464829,1126.8828125,962.600036621,1.66852927208,2.92000007629
2457383.53329,2826.06772144,1128.65869141,962.218994141,1.67746019363,2.84999990463
2457383.53405,2820.13960253,1129.01281738,962.324157715,1.68651747704,2.72000002861
2457383.53481,2835.77615165,1128.8770752,962.129882812,1.69571113586,2.8900001049
2457383.53557,2828.86364829,1127.99169922,962.378479004,1.70506620407,2.80999994278
2457383.53633,2806.87237772,1128.51721191,962.173156738,1.71453201771,2.88000011444
